id,codigo,marca,nombre,precio,categoria
2707,115719,COMPANIA INTRODUCTOR,DOS ANCLAS SALSA ALI OLI X340G,2499.0,ADEREZOS
6859,120992,COMPANIA INTRODUCTOR,DOS ANCLAS SALSA CHEDDAR X350GR,2499.0,ADEREZOS
6123,112090,COMPANIA INTRODUCTOR,DOS ANCLAS SALSA CHIMICHURRI X375G,2245.0,ADEREZOS
8112,108604,PRECIOS JUSTOS,DOS ANCLAS SALSA SOJA PETX500,3530.0,ADEREZOS
1755,112089,COMPANIA INTRODUCTOR,DOS ANCLAS SSA. CAESAR LDG X350GR,2245.0,ADEREZOS
9810,123767,LA CAMPAGNOLA S.A.C.,LA CAMPAGNOLA KETCHUP PICANTE DP  X250 GRS,918.0,ADEREZOS
9453,123247,TAHITI,TAHITI SALSA CRIOLLA X 275 G,2099.0,ADEREZOS
9935,123865,COMPANIA INTRODUCTOR,TAU TERIYAKI X 320G,2525.0,ADEREZOS
9493,123411,CEREALKO S.A.,ARROCITAS GALLETAS ARROZ MINI CARAMEL X53G,800.0,APTOS PARA CELIACOS
17997,150178,VARIOS,ARROZEN GALL ARROZ INT S/S X95G,1070.0,APTOS PARA CELIACOS
17986,150149,EL ABASTECEDOR,ARROZEN TOST CUADRADA C/SAL X95G,1070.0,APTOS PARA CELIACOS
8693,118945,MOLINOS RIO DE LA PL,CHOCOARROZ ALFAJOR D.LECHE X22G,395.0,APTOS PARA CELIACOS
8435,122565,DOS HERMANOS,DOS HERMANOS SNACK ARITO CREM./CEB.X80G,940.0,APTOS PARA CELIACOS
8433,122563,DOS HERMANOS,DOS HERMANOS SNACK DISCO JAMONX80G,925.0,APTOS PARA CELIACOS
8434,122564,DOS HERMANOS,DOS HERMANOS SNACK PALITOS QUESOX80G,925.0,APTOS PARA CELIACOS
9697,123654,MOLINOS RIO DE LA PL,EXQUISITA BIZC.S/GLUTEN CHOC.X450GR,3615.0,APTOS PARA CELIACOS
9661,123371,MOLINOS RIO DE LA PL,EXQUISITA BIZC.S/GLUTEN VAIN.X450G,3615.0,APTOS PARA CELIACOS
10573,124341,MOLINOS RIO DE LA PL,GALLO SNACKS OBLEA ESTUCHE X20G,359.0,APTOS PARA CELIACOS
4678,116015,INVENTARIABLES,MATARAZZO FIDEOS SPAGHETTI S/GLUT.X500G,2244.0,APTOS PARA CELIACOS
6092,120231,INVENTARIABLES,MATARAZZO FIDEOS TIRABUZON S/GLUT.X500G,2170.0,APTOS PARA CELIACOS
10551,150007,MOLINOS RIO DE LA PL,MATARAZZO PENNE RIGATE S/GLUTEN X500G,2244.0,APTOS PARA CELIACOS
9446,123186,EL ABASTECEDOR,NATUZEN BASTONES SAB.COCO X 200 G,1770.0,APTOS PARA CELIACOS
9321,123184,EL ABASTECEDOR,NATUZEN BIZCOCHO  X 200 SIN TACC,1770.0,APTOS PARA CELIACOS
9328,123193,EL ABASTECEDOR,NATUZEN GALL. COOKIES CHOC X 130G,1110.0,APTOS PARA CELIACOS
9330,123195,EL ABASTECEDOR,NATUZEN GALL. COQUITAS X110 GR,1440.0,APTOS PARA CELIACOS
9323,123187,EL ABASTECEDOR,NATUZEN PEPAS MEMBRILLO X 200G,1770.0,APTOS PARA CELIACOS
9326,123191,EL ABASTECEDOR,NATUZEN PREM. PIZZA X 450 GR,2860.0,APTOS PARA CELIACOS
9327,123192,EL ABASTECEDOR,NATUZEN REBOZADOR D/PAN X450G,2120.0,APTOS PARA CELIACOS
9721,123684,SMAMS,SMAMS CEREAL ANILLO C/MIEL 150GR,1315.0,APTOS PARA CELIACOS
9722,123685,SMAMS,SMAMS CEREAL BOLAS CHOCOLATE X150GR,1479.0,APTOS PARA CELIACOS
9723,123683,SMAMS,SMAMS CEREALES ANILLOS FRUTA X150GR,1315.0,APTOS PARA CELIACOS
6816,120938,SMAMS,SMAMS GALLETITAS CRACK.S/GLUT.150G,1700.0,APTOS PARA CELIACOS
6808,120930,SMAMS,SMAMS GALLETITAS DCES CHIP/CH.150G,1855.0,APTOS PARA CELIACOS
6812,120934,SMAMS,SMAMS GALLETITAS PEPAS MEMB.S/GLUT.150G,1399.0,APTOS PARA CELIACOS
6807,120929,SMAMS,SMAMS GALLETITAS RELL.CHOC.X105G,1135.0,APTOS PARA CELIACOS
6806,120928,SMAMS,SMAMS GALLETITAS RELL.VAI.105GR,1135.0,APTOS PARA CELIACOS
7923,121465,SMAMS,SMAMS PAN DE MOLDE X200GR,3299.0,APTOS PARA CELIACOS
3158,117514,LASFOR,SNUKS ALMOHADITAS AVELL.P/CEL 200G,2459.0,APTOS PARA CELIACOS
3157,117513,LASFOR,SNUKS ALMOHADITAS FRUT.CELIAC.200G,3245.0,APTOS PARA CELIACOS
7279,100580,EL ABASTECEDOR,ALA ARROZ DORADO BSA X1KG,2375.0,ARROCES
285,100582,EL ABASTECEDOR,ALA ARROZ LARGO FINO X1KG,1965.0,ARROCES
284,100581,EL ABASTECEDOR,ALA ARROZ LARGO FINO X500G,1130.0,ARROCES
1781,112233,DOS HERMANOS,DOS HERMANOS ARROZ L.FINO X1KG,1895.0,ARROCES
1782,112234,DOS HERMANOS,DOS HERMANOS ARROZ L.FINO X500GR,989.0,ARROCES
1784,112236,DOS HERMANOS,DOS HERMANOS ARROZ PARBOILX1KG,2150.0,ARROCES
5162,116299,DOS HERMANOS,DOS HERMANOS ARROZ YAMANI X500G,2900.0,ARROCES
6493,120517,EL ABASTECEDOR,GALLO  ARROZ LARGO FINO X500GR,1585.0,ARROCES
286,100590,MOLINOS RIO DE LA PL,GALLO ARROZ DOBLE CAROLINAX1KG,4374.0,ARROCES
289,100599,EL ABASTECEDOR,GALLO ARROZ ORO ESTUCHE X1KG,3450.0,ARROCES
6185,120308,MOLINOS RIO DE LA PL,GALLO ARROZ PREP. QUESO X240GR,1795.0,ARROCES
6184,120307,MOLINOS RIO DE LA PL,GALLO ARROZ PREP.VEG.X240G,1795.0,ARROCES
10345,123367,MOLINOS RIO DE LA PL,GALLO ARROZ RISOTTO TRATORIA CHAMPIG.X240G,2281.0,ARROCES
288,100598,MOLINOS RIO DE LA PL,GALLO ORO ARROZ PARB.BSA X500G,1670.0,ARROCES
6395,120516,MOLINOS RIO DE LA PL,GALLO RISOTTO ARROZ 4 QUESOS X240G,1903.0,ARROCES
6394,120515,MOLINOS RIO DE LA PL,GALLO RISOTTO ARROZ PRIMAVERA X240G,1903.0,ARROCES
18178,150379,MOLINOS RIO DE LA PL,GALLO SAB DEL MUNDO CURRY X240G,2195.0,ARROCES
18179,150380,MOLINOS RIO DE LA PL,GALLO SAB DEL MUNDO WOK X240G,2195.0,ARROCES
9434,123292,ES.LAS MARIAS SACIFA,MARIA ARROZ LARGO FINO X1KG,2595.0,ARROCES
4394,113973,HUECA  S.A.I.C.,CHANGO AZUCAR EST.X100 SOBRES,1955.0,AZUCAR
5483,112354,TABACAL AGROINDUSTRIAS,CHANGO AZUCAR ORGANICA X1KG,4415.0,AZUCAR
8895,110544,TABACAL AGROINDUSTRIAS,CHANGO AZUCAR PREMIUM REF X1KG,1515.0,AZUCAR
5758,103859,PRECIOS JUSTOS,CHANGO AZUCAR X1KG,1375.0,AZUCAR
2070,113445,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 250GR,1390.0,AZUCAR
2069,113444,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 500GR,2350.0,AZUCAR
5203,116362,LEDESMA S.A.A.I.,LEDESMA AZUCAR SEL.RUBIA X800G,1420.0,AZUCAR
9513,109490,VALPAFE S.A.,LEDESMA AZUCAR SUPERIOR X1KG,1300.0,AZUCAR
292,100611,PRECIOS JUSTOS,LEDESMA AZUCAR X1KG,1200.0,AZUCAR
10180,124216,ARCOR (SECOS),AGUILA BROWNIE X425G,3150.0,BIZCOCHUELOS P/PREPARAR
293,100612,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO CHOCOLATE X540G,2612.0,BIZCOCHUELOS P/PREPARAR
11173,100614,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO LIMON X540G,2614.0,BIZCOCHUELOS P/PREPARAR
3564,100615,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO NARANJA X540G,2614.0,BIZCOCHUELOS P/PREPARAR
294,100616,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO VAINILLA X540G,2614.0,BIZCOCHUELOS P/PREPARAR
723,102800,MOLINOS RIO DE LA PL,EXQUISITA BROWNIES X425G,3795.0,BIZCOCHUELOS P/PREPARAR
1180,108413,MOLINOS RIO DE LA PL,EXQUISITA LEMONIESX425G,2753.0,BIZCOCHUELOS P/PREPARAR
17430,123370,MOLINOS RIO DE LA PL,EXQUISITA PREM.COOK.CHOC/CHIPS X300G,1562.0,BIZCOCHUELOS P/PREPARAR
11619,102799,MOLINOS RIO DE LA PL,EXQUISITA TORTA CHIPS X500G,2900.0,BIZCOCHUELOS P/PREPARAR
8255,122337,PRECIOS JUSTOS,MAMA COCINA PREM. BIZC.CHOCOLATE X540GR,2180.0,BIZCOCHUELOS P/PREPARAR
6352,117795,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS CHOC.D.L.220G,1390.0,BUDINES Y MAGDALENAS
4287,117502,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS MARM.200G,1390.0,BUDINES Y MAGDALENAS
6351,114416,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS RELL.DL 220G,1390.0,BUDINES Y MAGDALENAS
6353,120460,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS VAI.CHIP.200G,1390.0,BUDINES Y MAGDALENAS
6350,114280,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS VAIN.200G,1390.0,BUDINES Y MAGDALENAS
1262,109224,VALENTE,VALENTE MADALENAS  X200GR,2208.0,BUDINES Y MAGDALENAS
2369,114748,VALENTE,VALENTE MADALENAS C/CHIPS CHOC.X180G,2161.0,BUDINES Y MAGDALENAS
8544,122688,VALENTE,VALENTE MADALENAS CHOC.C/D.L.200G,2208.0,BUDINES Y MAGDALENAS
1302,109431,VALENTE,VALENTE MADALENAS MARM.X200GR,2208.0,BUDINES Y MAGDALENAS
1219,108998,VALENTE,VALENTE MADALENAS RELL.D.LECHE X200GR,2208.0,BUDINES Y MAGDALENAS
1956,113042,LA VIRGINIA,CHOCOLINO CACAO FORT PLUS X180G,1190.0,CACAOS
17977,150136,MOLINOS RIO DE LA PL,EXQUISITA POLVO CHOCOLATADO X180G,1399.0,CACAOS
295,100626,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X180G,1225.0,CACAOS
296,100627,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X360G,2490.0,CACAOS
2532,115335,INVENTARIABLES,NESQUIK CACAO BOLSA X800G,5349.0,CACAOS
6771,102631,PEPSICO DE ARGENTINA,TODDY CACAO BOLSA 180G,1050.0,CACAOS
299,100640,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SEL X100G,2309.0,CAFES
300,100641,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SELEC X170G,4085.0,CAFES
298,100639,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SELEC X50G,1195.0,CAFES
9514,123432,INVENTARIABLES,ARLISTAN A B CAFE INST SUSTENTABLE X170G,4085.0,CAFES
6611,120759,CABRALES S.A.,CABRALES CAFE RISTRETO CAFE GR X500G,15299.0,CAFES
6596,102496,CABRALES S.A.,CABRALES CAFE SAQUITOS X18,3070.0,CAFES
8195,122273,CABRALES S.A.,CABRALES CAPS CAFE C/LECHE X12U,10890.0,CAFES
8211,122275,CABRALES S.A.,CABRALES CAPS CORTADO X12U,10820.0,CAFES
6975,120407,NESTLE ARGENTINA (SE,DOLCA CAFE DOYPACK X170G,4479.0,CAFES
10654,105456,INVENTARIABLES,DOLCA CAFE INST X 100G,3819.0,CAFES
18100,105873,INVENTARIABLES,DOLCA CAFE INST X170G,4999.0,CAFES
9536,118413,INVENTARIABLES,DOLCA CAFE SUAVE D/PACK X170G,4479.0,CAFES
982,105455,INVENTARIABLES,DOLCA CAFE SUAVE INST X100G,3819.0,CAFES
596,105138,INVENTARIABLES,DOLCA CAFE SUAVE INST.X170G,3899.0,CAFES
301,100652,INVENTARIABLES,DOLCA CAFE SUAVE INST.X50G,2535.0,CAFES
4320,100656,LA VIRGINIA,KALMA CAFE INST X100G,4345.0,CAFES
4321,107740,LA VIRGINIA,LA MORENITA CAFE TORR INT SAQ X20,2945.0,CAFES
1735,112006,LA VIRGINIA,LA MORENITA CAFE TORR INT X250G,3042.0,CAFES
1785,112237,INVENTARIABLES,LA MORENITA CAFE TORR INT X500G,6030.0,CAFES
1681,117593,LA VIRGINIA,LA MORENITA CAPUCCHINO D/P X125G,2390.0,CAFES
5314,113113,LA VIRGINIA,LA VIRGINIA CAFE INST SELEC X170G,7470.0,CAFES
1679,111743,LA VIRGINIA,LA VIRGINIA CAFE INST SUAVE X50G,1715.0,CAFES
4579,116100,PRECIOS JUSTOS,LA VIRGINIA CAFE LATTE X125G,2465.0,CAFES
1815,112327,LA VIRGINIA,LA VIRGINIA CAFE MOL EQUIL X500G,5730.0,CAFES
7530,121749,LA VIRGINIA,LA VIRGINIA CAFE PURO AROMA 250G,4390.0,CAFES
303,100668,LA VIRGINIA,LA VIRGINIA CAFE SAQUITOS X20,2950.0,CAFES
1129,107846,LA VIRGINIA,LA VIRGINIA CAPUCCHINO D/P X 275G,4930.0,CAFES
3692,110345,LA VIRGINIA,LA VIRGINIA FILTRO CAFE PAP N4 X40U,3130.0,CAFES
18360,150585,INVENTARIABLES,NESCAFE CAFE TRADICIONAL D/P X150GR,6075.0,CAFES
9881,120408,NESTLE ARGENTINA (SE,NESCAFE DOLCA LATTE DP X125G,2830.0,CAFES
2530,115333,INVENTARIABLES,NESCAFE ESPRESSO X 16 CAPS.,13199.0,CAFES
306,100683,INVENTARIABLES,KNORR CALDO CARNE X12U,1585.0,CALDOS
308,100686,INVENTARIABLES,KNORR CALDO GALLINA X12U,1585.0,CALDOS
307,100685,INVENTARIABLES,KNORR CALDO GALLINA X6U,830.0,CALDOS
310,100689,INVENTARIABLES,KNORR CALDO VERDURA X 12U,1585.0,CALDOS
309,100688,UNILEVER DE ARG.(FOO,KNORR CALDO VERDURA X6U,830.0,CALDOS
311,100690,INVENTARIABLES,MAGGI CALDO CARNE X12U,1349.0,CALDOS
17786,124402,ARCOR (SECOS),CEREAL MIX BARRA DE CEREAL MZA LIGHT X23G,370.0,CEREALES
828,121086,ARCOR (SECOS),CEREAL MIX BARRA FRU LIGHT X26G,485.0,CEREALES
8975,122859,GRANIX,CHOCOFORTYS COPOS ARROZ BAÃ X200G,1970.0,CEREALES
10349,123299,GEORGALOS HNOS S.A.I,FLOW CEREAL MANZANA X21G,410.0,CEREALES
9449,123302,GEORGALOS HNOS S.A.I,FLOW CEREAL YOGHURT 6 X162G,2810.0,CEREALES
4899,118595,INDUSTRIAS QUIMICAS,GENSER SEM CHIA D/PACK X150G,3150.0,CEREALES
4896,118592,INDUSTRIAS QUIMICAS,GENSER SEMILLAS LINO D/PACK X150G,1635.0,CEREALES
4901,118597,INDUSTRIAS QUIMICAS,GENSER SEMILLAS MIX DESAYUNO DP X150G,2630.0,CEREALES
4897,118593,INDUSTRIAS QUIMICAS,GENSER SEMILLAS SESAMO INT D/P X120G,1850.0,CEREALES
1713,111854,GRANIX,GRANIX BOCADITOS CEREAL RELL CREM FRUT X180G,1610.0,CEREALES
1709,111850,GRANIX,GRANIX CEREAL ARITOS C/MIEL X130G,960.0,CEREALES
1710,111851,PRECIOS JUSTOS,GRANIX CEREAL ARITOS FRUTALES X130,975.0,CEREALES
1707,111848,INVENTARIABLES,GRANIX CEREAL SKARCHITOS X240,1070.0,CEREALES
1705,111846,GRANIX,GRANIX COPOS DE MAIZ X160,720.0,CEREALES
8108,111847,INVENTARIABLES,GRANIX COPOS DE MAIZ X400,1505.0,CEREALES
1714,111855,PRECIOS JUSTOS,GRANIX GRANOLA CROCANTE X350,2120.0,CEREALES
6322,120414,GRANIX,GRANIX GRANOLA FR ROJOS X350G,2930.0,CEREALES
2243,114226,PRECIOS JUSTOS,GRANIX SKARCHITOS X500G,2130.0,CEREALES
4354,117895,ES.LAS MARIAS SACIFA,KELLOGGS CEREAL CHOCO KRISPIS 185G,2439.0,CEREALES
3475,117894,ES.LAS MARIAS SACIFA,KELLOGGS CEREAL FROOT LOOPS X195G,2345.0,CEREALES
10347,124231,ES.LAS MARIAS SACIFA,KELLOGGS CHOCO KRISPIS RICE X265G,3550.0,CEREALES
10350,126021,ES.LAS MARIAS SACIFA,KELLOGGS ZUCARITAS X240G,2155.0,CEREALES
10561,110091,ES.LAS MARIAS SACIFA,KELLOGGS ZUCARITAS X490G,3899.0,CEREALES
1565,111162,CAREAGA HNOS Y TEGLI,LA ABADIA AVENA INSTANTANEA 400G,1789.0,CEREALES
2384,114837,CAREAGA HNOS Y TEGLI,LA ABADIA AVENA TRADICIONAL 400G,1740.0,CEREALES
8946,122854,LASFOR,LASFOR ALMOHADITAS AVELL X200G,2045.0,CEREALES
2741,115807,LASFOR,LASFOR ALMOHADITAS CHOC X200G,2045.0,CEREALES
2739,115805,LASFOR,LASFOR ALMOHADITAS FRUT X200G,2045.0,CEREALES
6857,120412,NESTLE ARGENTINA (SE,NESTUM MULTICEREAL S/AZUC X220G,3099.0,CEREALES
9887,123896,INVENTARIABLES,TODDY BOLITAS CHOCOLATE X200,2180.0,CEREALES
431,101151,VARIOS,SWIFT PATE LATA X90G,615.0,CONSERVAS DE CARNES
432,101154,INVENTARIABLES,SWIFT PICADILLO LATA X90G,615.0,CONSERVAS DE CARNES
849,103767,REGIONAL TRADE S.A.,BAHIA ATUN DESM ACEITE X170G,2050.0,CONSERVAS DE PESCADO
850,103768,REGIONAL TRADE S.A.,BAHIA ATUN DESM NATURAL X170G,2050.0,CONSERVAS DE PESCADO
917,104448,INVENTARIABLES,BAHIA ATUN LOMITOS E/ACEITE X170G,3199.0,CONSERVAS DE PESCADO
918,104449,INVENTARIABLES,BAHIA ATUN LOMITOS NATURAL X170G,3099.0,CONSERVAS DE PESCADO
1747,112058,REGIONAL TRADE S.A.,BAHIA CABALLA A/NATURAL X380G,3155.0,CONSERVAS DE PESCADO
1752,112063,REGIONAL TRADE S.A.,BAHIA CABALLA E/ACEITE X380G,3155.0,CONSERVAS DE PESCADO
1973,113117,INVENTARIABLES,BAHIA SARDINAS AC/AGUA X125G,1850.0,CONSERVAS DE PESCADO
319,100719,ARCOR (SECOS),LA CAMPAGNOLA ATUN AC X170G,3500.0,CONSERVAS DE PESCADO
10545,100721,ARCOR (SECOS),LA CAMPAGNOLA ATUN NAT X170G,3500.0,CONSERVAS DE PESCADO
7399,100736,COPECA S.A.,PUGLISI ATUN ACEITE X170G,3710.0,CONSERVAS DE PESCADO
7400,100737,COPECA S.A.,PUGLISI ATUN NATURAL X170G,3850.0,CONSERVAS DE PESCADO
5518,100738,COPECA S.A.,PUGLISI CABALLA ACEITE X380G,2290.0,CONSERVAS DE PESCADO
18107,150311,ARCOR (SECOS),ARCOR GARBANZOS X300G,855.0,CONSERVAS LEGUMBRES Y VEGETALES
7327,121509,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES E/TROZOS X184G,1285.0,CONSERVAS LEGUMBRES Y VEGETALES
7326,121508,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES ENT X184G,1510.0,CONSERVAS LEGUMBRES Y VEGETALES
2780,115908,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES ENT X400G,2649.0,CONSERVAS LEGUMBRES Y VEGETALES
8612,115909,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES TROZOS X400G,2180.0,CONSERVAS LEGUMBRES Y VEGETALES
18201,150390,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES TROZOS X850G,4389.0,CONSERVAS LEGUMBRES Y VEGETALES
2779,115907,REGIONAL TRADE S.A.,BAHIA PALMITOS E/TROZOS X400G,3899.0,CONSERVAS LEGUMBRES Y VEGETALES
2778,115906,REGIONAL TRADE S.A.,BAHIA PALMITOS ENTEROS X400G,6689.0,CONSERVAS LEGUMBRES Y VEGETALES
9427,100575,VARIOS,INCA ARVEJAS X350G,499.0,CONSERVAS LEGUMBRES Y VEGETALES
9441,107024,ALIMENTOS PREMIUN S.,INCA CHOCLO GRANO AMARILLO X350G,1245.0,CONSERVAS LEGUMBRES Y VEGETALES
9428,101312,ALIMENTOS PREMIUN S.,INCA GARBANZOS LATA X350G,605.0,CONSERVAS LEGUMBRES Y VEGETALES
9430,102619,ALIMENTOS PREMIUN S.,INCA JARDINERA X350G,685.0,CONSERVAS LEGUMBRES Y VEGETALES
9431,102620,VARIOS,INCA LENTEJAS X350G,655.0,CONSERVAS LEGUMBRES Y VEGETALES
9429,102605,ALIMENTOS PREMIUN S.,INCA POROTO ALUBIA LATA X350G,585.0,CONSERVAS LEGUMBRES Y VEGETALES
6648,100576,FRUTOS DE CUYO S.A.,LA CAMPAGNOLA ARVEJA SECAS X350G,961.0,CONSERVAS LEGUMBRES Y VEGETALES
8052,115080,INVENTARIABLES,MOLTO ARVEJAS SECAS REM T/R X340G,595.0,CONSERVAS LEGUMBRES Y VEGETALES
8173,122202,MOLTO S.A,MOLTO CHOCLOGR AMARILLO X300G,1560.0,CONSERVAS LEGUMBRES Y VEGETALES
8539,122206,MOLTO S.A,MOLTO JARDINERA 300GR,865.0,CONSERVAS LEGUMBRES Y VEGETALES
8538,122205,MOLTO S.A,MOLTO JARDINERA T/RECART 340G,800.0,CONSERVAS LEGUMBRES Y VEGETALES
8194,122215,MOLTO S.A,MOLTO LENTEJA T/RECART X340G,800.0,CONSERVAS LEGUMBRES Y VEGETALES
8164,122208,MOLTO S.A,MOLTO POROTOS SECOS REM.X350G,865.0,CONSERVAS LEGUMBRES Y VEGETALES
9383,123243,MERISANT,CHUKER C/STEVIA EDULC LIQ X400ML,3840.0,EDULCORAN
4436,111326,KRAFT FOODS (TERRABU,CHUKER EDULCORANTE LIQ X400CC,2655.0,EDULCORAN
17928,150108,MERISANT,CHUKER SUCRALOSA X200CC,2095.0,EDULCORAN
17929,150109,MERISANT,CHUKER SUCRALOSA X400CC,3315.0,EDULCORAN
8373,104008,EQUALSWEET,EQUAL SWEET EDULC SOB X100,2225.0,EDULCORAN
8419,122555,EQUALSWEET,EQUAL SWEET EDULCORANTE STEVIA X50U,1565.0,EDULCORAN
8408,122554,EQUALSWEET,EQUAL SWEET EDULCORANTE SUCRALOSA X50U,1485.0,EDULCORAN
8739,112168,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE 1A10 SOB X100U,2485.0,EDULCORAN
10560,100801,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE LIQ 1A10 X250CC,1980.0,EDULCORAN
17968,100802,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE LIQ 1A10 X500CC,3355.0,EDULCORAN
7820,115481,LA CUMBRE SAN LUIS S,HILERET STEVIA EDULC X50 SOBRES,1815.0,EDULCORAN
2600,115480,LA CUMBRE SAN LUIS S,HILERET STEVIA EDULCORANTE 200CC,3850.0,EDULCORAN
337,100806,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE LIQ X200CC,1890.0,EDULCORAN
338,100807,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE LIQ X400CC,3180.0,EDULCORAN
3000,117216,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE S X400U,7650.0,EDULCORAN
7822,121949,LA CUMBRE SAN LUIS S,HILERET ZUCRA EDULCORANTE X200CC,2260.0,EDULCORAN
18045,150247,LEDESMA S.A.A.I.,LEDESMA ENDUL CERO STEVIA LIQ X200CC,2365.0,EDULCORAN
2840,115994,REGIONAL TRADE S.A.,BAHIA PIMIENTOS MORRONES X185G,2899.0,ENCURTIDO
18154,150360,MORANDO,MORANDO ALCAPARRAS X50G,3399.0,ENCURTIDO
18195,150391,MORANDO,MORANDO ANCHOAS X170G,5325.0,ENCURTIDO
18196,150392,MORANDO,MORANDO ANCHOAS X90G,3579.0,ENCURTIDO
17724,124204,AGRO ACEITUNERA S.A.,NUCETE ACEITUNA V/RELL JALAPEÃO X200G,2195.0,ENCURTIDO
17723,124203,AGRO ACEITUNERA S.A.,NUCETE ACEITUNA VERD RELL AJO X200G,2195.0,ENCURTIDO
5818,102680,INVENTARIABLES,NUCETE ACEITUNAS DESC D/P X150G,1145.0,ENCURTIDO
5815,100547,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS DESC VDE FCO X160G,2025.0,ENCURTIDO
