id,codigo,marca,nombre,precio,categoria
6092,120231,INVENTARIABLES,MATARAZZO FIDEOS TIRABUZON S/GLUT.X500G,2045.0,APTOS PARA CELIACOS
10551,150007,MOLINOS RIO DE LA PL,MATARAZZO PENNE RIGATE S/GLUTEN X500GR,2045.0,APTOS PARA CELIACOS
9446,123186,EL ABASTECEDOR,NATUZEN BASTONES SAB.COCO X 200 G,1539.0,APTOS PARA CELIACOS
9321,123184,EL ABASTECEDOR,NATUZEN BIZCOCHO  X 200 SIN TACC,1539.0,APTOS PARA CELIACOS
9328,123193,EL ABASTECEDOR,NATUZEN GALL. COOKIES CHOC X 130G,965.0,APTOS PARA CELIACOS
9324,123189,EL ABASTECEDOR,NATUZEN GALL. COOKIES VAI  X 130G,965.0,APTOS PARA CELIACOS
9330,123195,EL ABASTECEDOR,NATUZEN GALL. COQUITAS X110 GR,1225.0,APTOS PARA CELIACOS
9322,123185,EL ABASTECEDOR,NATUZEN GALLETITAS C/CHIP CHOC X 200,1539.0,APTOS PARA CELIACOS
9323,123187,EL ABASTECEDOR,NATUZEN PEPAS MEMBRILLO X 200G,1539.0,APTOS PARA CELIACOS
2418,123188,EL ABASTECEDOR,NATUZEN PREM. PAN Y REP. X 1KG,3999.0,APTOS PARA CELIACOS
9326,123191,EL ABASTECEDOR,NATUZEN PREM. PIZZA X 450 GR,2599.0,APTOS PARA CELIACOS
9325,123190,EL ABASTECEDOR,NATUZEN PREM.PAN Y REP. X 450 GR,2145.0,APTOS PARA CELIACOS
9327,123192,EL ABASTECEDOR,NATUZEN REBOZADOR D/PAN X450G,1899.0,APTOS PARA CELIACOS
6809,120931,SMAMS,SMAMS BISCUITS S/GLUTEN X120GR,1679.0,APTOS PARA CELIACOS
9721,123684,SMAMS,SMAMS CEREAL ANILLO C/MIEL 150GR,1095.0,APTOS PARA CELIACOS
9722,123685,SMAMS,SMAMS CEREAL BOLAS CHOCOLATE X150GR,1235.0,APTOS PARA CELIACOS
9723,123683,SMAMS,SMAMS CEREALES ANILLOS FRUTA X150GR,1095.0,APTOS PARA CELIACOS
6811,120933,SMAMS,SMAMS GALLETAS POLVORON VAI.VEGGIE.120G,1739.0,APTOS PARA CELIACOS
6816,120938,SMAMS,SMAMS GALLETITAS CRACK.S/GLUT.150G,1425.0,APTOS PARA CELIACOS
6808,120930,SMAMS,SMAMS GALLETITAS DCES CHIP/CH.150G,1549.0,APTOS PARA CELIACOS
6812,120934,SMAMS,SMAMS GALLETITAS PEPAS MEMB.S/GLUT.150G,1169.0,APTOS PARA CELIACOS
6807,120929,SMAMS,SMAMS GALLETITAS RELL.CHOC.X105G,949.0,APTOS PARA CELIACOS
6806,120928,SMAMS,SMAMS GALLETITAS RELL.VAI.105GR,949.0,APTOS PARA CELIACOS
7923,121465,SMAMS,SMAMS PAN DE MOLDE X200GR,2679.0,APTOS PARA CELIACOS
3158,117514,LASFOR,SNUKS ALMOHADITAS AVELL.P/CEL 200G,2135.0,APTOS PARA CELIACOS
3159,117515,LASFOR,SNUKS ALMOHADITAS CH.P/CELIA.200G,2135.0,APTOS PARA CELIACOS
3157,117513,LASFOR,SNUKS ALMOHADITAS FRUT.CELIAC.200G,2135.0,APTOS PARA CELIACOS
9255,122744,MOLINOS ALA,ALA ARROZ CARNAROLI EST.X500GR,2855.0,ARROCES
7279,100580,EL ABASTECEDOR,ALA ARROZ DORADO BSA.X1KG,1699.0,ARROCES
285,100582,EL ABASTECEDOR,ALA ARROZ LARGO FINO X1KG,1785.0,ARROCES
284,100581,EL ABASTECEDOR,ALA ARROZ LARGO FINO X500G,999.0,ARROCES
4951,121406,DOS HERMANOS,DOS HERMANOS ARROZ CARNAROLI X500GR,4200.0,ARROCES
1783,112235,DOS HERMANOS,DOS HERMANOS ARROZ DOBLE X1KG,3399.0,ARROCES
1781,112233,DOS HERMANOS,DOS HERMANOS ARROZ L.FINO X1KG,1699.0,ARROCES
1782,112234,DOS HERMANOS,DOS HERMANOS ARROZ L.FINO X500GR,945.0,ARROCES
2307,114541,DOS HERMANOS,DOS HERMANOS ARROZ P/SUSHI X500G,3399.0,ARROCES
2155,113855,DOS HERMANOS,DOS HERMANOS ARROZ PARB.X500G,1025.0,ARROCES
1784,112236,DOS HERMANOS,DOS HERMANOS ARROZ PARBOILX1KG,1899.0,ARROCES
6493,120517,EL ABASTECEDOR,GALLO  ARROZ LARGO FINO X500GR,1499.0,ARROCES
286,100590,MOLINOS RIO DE LA PL,GALLO ARROZ DOBLE CAROLINAX1KG,4825.0,ARROCES
1847,112485,VARIOS,GALLO ARROZ INTEGRAL EST.X1KG,3255.0,ARROCES
289,100599,EL ABASTECEDOR,GALLO ARROZ ORO ESTUCHE X1KG,3255.0,ARROCES
288,100598,MOLINOS RIO DE LA PL,GALLO ARROZ ORO X500G,1555.0,ARROCES
6185,120308,MOLINOS RIO DE LA PL,GALLO ARROZ PREP. QUESO X240GR,1859.0,ARROCES
6184,120307,MOLINOS RIO DE LA PL,GALLO ARROZ PREP.VEG.X240G,1859.0,ARROCES
10346,123366,MOLINOS RIO DE LA PL,GALLO ARROZ RISOTTO ESPAÃ.X240G,1969.0,ARROCES
10345,123367,MOLINOS RIO DE LA PL,GALLO ARROZ RISOTTO TRATORIA CHAMPIG.X240G,2469.0,ARROCES
6385,120518,EL ABASTECEDOR,GALLO ORO ARROZ PARBOIL BOLSA X500KG,1555.0,ARROCES
6395,120516,MOLINOS RIO DE LA PL,GALLO RISOTTO ARROZ 4 QUESOS X240G,1969.0,ARROCES
6394,120515,MOLINOS RIO DE LA PL,GALLO RISOTTO ARROZ PRIMAVERA X240G,1969.0,ARROCES
18180,150381,MOLINOS RIO DE LA PL,GALLO RISOTTO PARMESANO X240GR,2469.0,ARROCES
18178,150379,MOLINOS RIO DE LA PL,GALLO SAB. DEL MUNDO CURRY X240GR,2380.0,ARROCES
18179,150380,MOLINOS RIO DE LA PL,GALLO SAB.DEL MUNDO WOK X240GR,2380.0,ARROCES
17881,150045,MOLINOS RIO DE LA PL,LUCCHETTI ARROZ PREP.TOMADADO X240GR,1399.0,ARROCES
9434,123292,ES.LAS MARIAS SACIFA,MARIA ARROZ LARGO FINO X1KG,2129.0,ARROCES
5490,116306,PRECIOS JUSTOS,CHANGO AZUCAR B/CALORIAS X500G,899.0,AZUCAR
4394,113973,HUECA  S.A.I.C.,CHANGO AZUCAR EST.X100 SOBRES,1955.0,AZUCAR
5483,112354,TABACAL AGROINDUSTRIAS,CHANGO AZUCAR ORGANICA X1KG,4415.0,AZUCAR
8895,110544,TABACAL AGROINDUSTRIAS,CHANGO AZUCAR PREMIUM REF X1KG,1515.0,AZUCAR
5758,103859,PRECIOS JUSTOS,CHANGO AZUCAR X1KG,1375.0,AZUCAR
2070,113445,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 250GR,1139.0,AZUCAR
2069,113444,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 500GR,1919.0,AZUCAR
5202,116361,LEDESMA S.A.A.I.,LEDESMA AZUCAR LIGHT X500GR,1109.0,AZUCAR
5203,116362,LEDESMA S.A.A.I.,LEDESMA AZUCAR SEL.RUBIA X800G,1215.0,AZUCAR
9513,109490,VALPAFE S.A.,LEDESMA AZUCAR SUPERIOR X1KG,1250.0,AZUCAR
292,100611,PRECIOS JUSTOS,LEDESMA AZUCAR X1KG,1355.0,AZUCAR
10180,124216,ARCOR (SECOS),AGUILA BROWNIE X425GR,3150.0,BIZCOCHUELOS P/PREPARAR
17748,124340,MOLINOS RIO DE LA PL,EXQUISITA BIZC. 1 MINUTO CHOCO X55G,579.0,BIZCOCHUELOS P/PREPARAR
293,100612,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO CHOCOLATE X540G,3079.0,BIZCOCHUELOS P/PREPARAR
11172,100613,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO COCO X540G,3280.0,BIZCOCHUELOS P/PREPARAR
11173,100614,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO LIMON X540G,3280.0,BIZCOCHUELOS P/PREPARAR
3564,100615,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO NARANJA X540G,3079.0,BIZCOCHUELOS P/PREPARAR
4252,106403,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO TORTA CHOC.X450G,2700.0,BIZCOCHUELOS P/PREPARAR
294,100616,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO VAINILLA X540G,3079.0,BIZCOCHUELOS P/PREPARAR
723,102800,MOLINOS RIO DE LA PL,EXQUISITA BROWNIES X425G,3578.0,BIZCOCHUELOS P/PREPARAR
1180,108413,MOLINOS RIO DE LA PL,EXQUISITA LEMONIESX425G,2659.0,BIZCOCHUELOS P/PREPARAR
17430,123370,MOLINOS RIO DE LA PL,EXQUISITA PREM.COOK.CHOC/CHIPS X300G,1550.0,BIZCOCHUELOS P/PREPARAR
17429,123369,MOLINOS RIO DE LA PL,EXQUISITA PREM.COOK.VAI/CHIPS X300G,1550.0,BIZCOCHUELOS P/PREPARAR
11619,102799,MOLINOS RIO DE LA PL,EXQUISITA TORTA CHIPS X500G,2675.0,BIZCOCHUELOS P/PREPARAR
8295,122336,PRECIOS JUSTOS,MAMA COCINA PREM. BIZC. LIMON X540GR,1279.0,BIZCOCHUELOS P/PREPARAR
8252,122335,PRECIOS JUSTOS,MAMA COCINA PREM. BIZC. VAINILLA X540GR,1279.0,BIZCOCHUELOS P/PREPARAR
8255,122337,PRECIOS JUSTOS,MAMA COCINA PREM. BIZC.CHOCOLATE X540GR,1499.0,BIZCOCHUELOS P/PREPARAR
8558,118577,PRECIOS JUSTOS,MAMA COCINA PREM.BROWNIES X425GR,1559.0,BIZCOCHUELOS P/PREPARAR
5191,116403,PRECIOS JUSTOS,9 DE ORO BUDIN VAINILLA X 170G,799.0,BUDINES Y MAGDALENAS
17417,123350,MOLINO CAÃUELAS S.A.,9 DE ORO MADALENAS VAINILLA X200GR,1399.0,BUDINES Y MAGDALENAS
6352,117795,DON SATUR SRL,DON SATUR MAGDALENAS CHOC.D.L.220G,1255.0,BUDINES Y MAGDALENAS
4287,117502,DON SATUR SRL,DON SATUR MAGDALENAS MARM.200G,1255.0,BUDINES Y MAGDALENAS
6351,114416,DON SATUR SRL,DON SATUR MAGDALENAS RELL.DL 220G,1255.0,BUDINES Y MAGDALENAS
6353,120460,DON SATUR SRL,DON SATUR MAGDALENAS VAI.CHIP.200G,1255.0,BUDINES Y MAGDALENAS
6350,114280,DON SATUR SRL,DON SATUR MAGDALENAS VAIN.200G,1255.0,BUDINES Y MAGDALENAS
1262,109224,VALENTE,VALENTE MADALENAS  X200GR,1655.0,BUDINES Y MAGDALENAS
2369,114748,VALENTE,VALENTE MADALENAS C/CHIPS CHOC.X180G,1655.0,BUDINES Y MAGDALENAS
1302,109431,VALENTE,VALENTE MADALENAS MARM.X200GR,1655.0,BUDINES Y MAGDALENAS
1219,108998,VALENTE,VALENTE MADALENAS RELL.D.LECHE X200GR,1655.0,BUDINES Y MAGDALENAS
1956,113042,LA VIRGINIA,CHOCOLINO CACAO FORT PLUS X180G,969.0,CACAOS
1958,113050,LA VIRGINIA,CHOCOLINO CACAO FORT PLUS X360G,1915.0,CACAOS
17977,150136,MOLINOS RIO DE LA PL,EXQUISITA POLVO CHOCOLATADO X180G,1335.0,CACAOS
295,100626,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X180G,1009.0,CACAOS
296,100627,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X360G,1839.0,CACAOS
2532,115335,INVENTARIABLES,NESQUIK CACAO BOLSA X800G,3765.0,CACAOS
6771,102631,PEPSICO DE ARGENTINA,TODDY CACAO BOLSA 180G,900.0,CACAOS
297,100634,INVENTARIABLES,TODDY EXTREMO CACAO 360 G,1795.0,CACAOS
299,100640,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SEL X100G,2395.0,CAFES
298,100639,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SELEC X50G,1259.0,CAFES
9514,123432,INVENTARIABLES,ARLISTAN A B CAFE INST SUSTENTABLE X170G,4100.0,CAFES
6765,120760,INVENTARIABLES,CABRALES CAFE ORO GRANO X500G,15099.0,CAFES
6611,120759,CABRALES S.A.,CABRALES CAFE RISTRETO CAFE GR X500G,15299.0,CAFES
6596,102496,CABRALES S.A.,CABRALES CAFE SAQUITOS X18,3070.0,CAFES
8211,122275,CABRALES S.A.,CABRALES CAPS CORTADO X12U,7399.0,CAFES
9395,123262,CABRALES S.A.,CABRALES CAPS SUPERCABRALES X10U,6149.0,CAFES
6975,120407,NESTLE ARGENTINA (SE,DOLCA CAFE DOYPACK X170G,4605.0,CAFES
10654,105456,INVENTARIABLES,DOLCA CAFE INST X 100G,3920.0,CAFES
18100,105873,INVENTARIABLES,DOLCA CAFE INST X170G,5375.0,CAFES
9536,118413,INVENTARIABLES,DOLCA CAFE SUAVE D/PACK X170G,4605.0,CAFES
982,105455,INVENTARIABLES,DOLCA CAFE SUAVE INST X100G,3920.0,CAFES
596,105138,INVENTARIABLES,DOLCA CAFE SUAVE INST.X170G,5375.0,CAFES
4320,100656,LA VIRGINIA,KALMA CAFE INST X100G,4030.0,CAFES
4321,107740,LA VIRGINIA,LA MORENITA CAFE TORR INT SAQ X20,2725.0,CAFES
1735,112006,LA VIRGINIA,LA MORENITA CAFE TORR INT X250G,2615.0,CAFES
1785,112237,INVENTARIABLES,LA MORENITA CAFE TORR INT X500G,5230.0,CAFES
1681,117593,LA VIRGINIA,LA MORENITA CAPUCCHINO D/P X125G,2295.0,CAFES
5314,113113,LA VIRGINIA,LA VIRGINIA CAFE INST SELEC X170G,5979.0,CAFES
1679,111743,LA VIRGINIA,LA VIRGINIA CAFE INST SUAVE X50G,1565.0,CAFES
4579,116100,PRECIOS JUSTOS,LA VIRGINIA CAFE LATTE X 125G,2019.0,CAFES
1815,112327,LA VIRGINIA,LA VIRGINIA CAFE MOL EQUIL X500G,5529.0,CAFES
7530,121749,LA VIRGINIA,LA VIRGINIA CAFE PURO AROMA 250G,3980.0,CAFES
303,100668,LA VIRGINIA,LA VIRGINIA CAFE SAQUITOS X20,2755.0,CAFES
4123,118195,LA VIRGINIA,LA VIRGINIA CAPUCCHINO D LECHE DP X155G,2775.0,CAFES
1129,107846,LA VIRGINIA,LA VIRGINIA CAPUCCHINO D/P X 275G,4629.0,CAFES
959,104991,LA VIRGINIA,LA VIRGINIA CAPUCCHINO LIGHT X100G,2309.0,CAFES
3692,110345,LA VIRGINIA,LA VIRGINIA FILTRO CAFE PAP N4 X40U,2530.0,CAFES
9881,120408,NESTLE ARGENTINA (SE,NESCAFE DOLCA LATTE DP X125G,909.0,CAFES
307,100685,INVENTARIABLES,KNORR CALDO GALLINA X6U,694.0,CALDOS
311,100690,INVENTARIABLES,MAGGI CALDO CARNE X12U,1025.0,CALDOS
312,100692,INVENTARIABLES,MAGGI CALDO GALLINA X12U,1025.0,CALDOS
313,100694,INVENTARIABLES,MAGGI CALDO VERDURA X12U,1025.0,CALDOS
17786,124402,ARCOR (SECOS),CEREAL MIX BARRA DE CEREAL MANZANA L X23G,570.0,CEREALES
828,121086,ARCOR (SECOS),CEREAL MIX BARRA FRU LIGHT X26G,570.0,CEREALES
6932,121084,ARCOR (SECOS),CEREAL MIX BARRA YOG FRUT X26G,570.0,CEREALES
10347,124231,ES.LAS MARIAS SACIFA,CHOCO KRISPIS RICE X265G,2367.0,CEREALES
8975,122859,GRANIX,CHOCOFORTYS COPOS ARROZ BAÃ X200G,1882.0,CEREALES
9860,123304,GEORGALOS HNOS S.A.I,FLOW CEREAL ALMEND C/CHOC 6X180G,3015.0,CEREALES
9861,123305,GEORGALOS HNOS S.A.I,FLOW CEREAL ALMEND ENT 6X180G,3015.0,CEREALES
10349,123299,GEORGALOS HNOS S.A.I,FLOW CEREAL MANZANA X21G,369.0,CEREALES
9448,123301,GEORGALOS HNOS S.A.I,FLOW CEREAL MZNA LIGHT 6 X126G,1229.0,CEREALES
9449,123302,GEORGALOS HNOS S.A.I,FLOW CEREAL YOGHURT 6 X162G,2549.0,CEREALES
10591,118599,INDUSTRIAS QUIMICAS,GENSER MIX MULTISEMILLAS D/P X120G,2620.0,CEREALES
4899,118595,INDUSTRIAS QUIMICAS,GENSER SEM CHIA D/PACK X150G,2740.0,CEREALES
4898,118594,INDUSTRIAS QUIMICAS,GENSER SEMILLAS GIRASOL D/P X120G,1780.0,CEREALES
4896,118592,INDUSTRIAS QUIMICAS,GENSER SEMILLAS LINO D/PACK X150G,1420.0,CEREALES
5264,118598,INDUSTRIAS QUIMICAS,GENSER SEMILLAS MIX ENSAL/SOPAS DP X150G,2380.0,CEREALES
4897,118593,INDUSTRIAS QUIMICAS,GENSER SEMILLAS SESAMO INT D/P X120G,1610.0,CEREALES
8984,122862,PRECIOS JUSTOS,GRANIX BOCADITOS CER/CHOC BCO 180G,1857.0,CEREALES
1712,111853,INVENTARIABLES,GRANIX BOCADITOS CEREAL RELL CR AVELL X180G,1566.0,CEREALES
1713,111854,GRANIX,GRANIX BOCADITOS CEREAL RELL CREM FRUT X180G,1566.0,CEREALES
1709,111850,GRANIX,GRANIX CEREAL ARITOS C/MIEL X130G,928.0,CEREALES
1710,111851,PRECIOS JUSTOS,GRANIX CEREAL ARITOS FRUTALES X130,934.0,CEREALES
1707,111848,INVENTARIABLES,GRANIX CEREAL SKARCHITOS X240,1036.0,CEREALES
1705,111846,GRANIX,GRANIX COPOS DE MAIZ X160,784.0,CEREALES
8108,111847,INVENTARIABLES,GRANIX COPOS DE MAIZ X400,1437.0,CEREALES
1714,111855,PRECIOS JUSTOS,GRANIX GRANOLA CROCANTE X350,2024.0,CEREALES
6322,120414,GRANIX,GRANIX GRANOLA FR ROJOS X350G,2797.0,CEREALES
2243,114226,PRECIOS JUSTOS,GRANIX SKARCHITOS X500G,2046.0,CEREALES
4354,117895,ES.LAS MARIAS SACIFA,KELLOGGS CEREAL CHOCO KRISPIS 165G,1646.0,CEREALES
3475,117894,ES.LAS MARIAS SACIFA,KELLOGGS CEREAL FROOT LOOPS X195G,1744.0,CEREALES
10350,126021,ES.LAS MARIAS SACIFA,KELLOGGS ZUCARITAS X240G,1649.0,CEREALES
10561,110091,ES.LAS MARIAS SACIFA,KELLOGGS ZUCARITAS X490G,2982.0,CEREALES
1565,111162,CAREAGA HNOS Y TEGLI,LA ABADIA AVENA INSTANTANEA 400G,1379.0,CEREALES
2384,114837,CAREAGA HNOS Y TEGLI,LA ABADIA AVENA TRADICIONAL 400G,1355.0,CEREALES
8946,122854,LASFOR,LASFOR ALMOHADITAS AVELL X200G,1335.0,CEREALES
2739,115805,LASFOR,LASFOR ALMOHADITAS FRUT X200G,1335.0,CEREALES
2740,115806,LASFOR,LASFOR ALMOHADITAS LIMON X200G,1335.0,CEREALES
17779,124394,ARCOR (SECOS),NATURAL BREAK INDULGENTE X120G,2630.0,CEREALES
17781,124396,ARCOR (SECOS),NATURAL BREAK PICADA X120G,1849.0,CEREALES
8352,122432,ELAB. ARG. DE CEREAL,QUAKER AVENA EXTRA FINA X470G,3190.0,CEREALES
2050,113379,PEPSICO DE ARGENTINA,QUAKER AVENA TRAD CA/FE/ZN 550G,3470.0,CEREALES
1981,113178,PEPSICO DE ARGENTINA,QUAKER AVENA TRAD CA/FE/ZN X280G,2100.0,CEREALES
10485,117851,PEPSICO DE ARGENTINA,QUAKER CEREAL HONEY GRAHAM 190G,3890.0,CEREALES
3438,117852,PEPSICO DE ARGENTINA,QUAKER CEREAL HONEY NUT X190G,3890.0,CEREALES
9887,123896,INVENTARIABLES,TODDY BOLITAS CHOCOLATE X200,2010.0,CEREALES
431,101151,VARIOS,SWIFT PATE LATA X90G,615.0,CONSERVAS DE CARNES
432,101154,INVENTARIABLES,SWIFT PICADILLO LATA X90G,615.0,CONSERVAS DE CARNES
849,103767,REGIONAL TRADE S.A.,BAHIA ATUN DESM ACEITE X170G,2400.0,CONSERVAS DE PESCADO
850,103768,REGIONAL TRADE S.A.,BAHIA ATUN DESM NATURAL X170G,2400.0,CONSERVAS DE PESCADO
917,104448,INVENTARIABLES,BAHIA ATUN LOMITOS E/ACEITE X170G,2999.0,CONSERVAS DE PESCADO
