id,codigo,marca,nombre,precio,categoria
5758,103859,PRECIOS JUSTOS,CHANGO AZUCAR X1KG,1375.0,AZUCAR
2070,113445,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 250GR,1255.0,AZUCAR
2069,113444,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 500GR,2150.0,AZUCAR
9513,109490,VALPAFE S.A.,LEDESMA AZUCAR SUPERIOR X1KG,1355.0,AZUCAR
292,100611,PRECIOS JUSTOS,LEDESMA AZUCAR X1KG,1259.0,AZUCAR
293,100612,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO CHOCOLATE X540G,3079.0,BIZCOCHUELOS P/PREPARAR
11172,100613,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO COCO X540G,3280.0,BIZCOCHUELOS P/PREPARAR
11173,100614,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO LIMON X540G,3280.0,BIZCOCHUELOS P/PREPARAR
3564,100615,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO NARANJA X540G,3079.0,BIZCOCHUELOS P/PREPARAR
4252,106403,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO TORTA CHOC.X450G,2700.0,BIZCOCHUELOS P/PREPARAR
294,100616,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO VAINILLA X540G,2299.0,BIZCOCHUELOS P/PREPARAR
723,102800,MOLINOS RIO DE LA PL,EXQUISITA BROWNIES X425G,3578.0,BIZCOCHUELOS P/PREPARAR
1180,108413,MOLINOS RIO DE LA PL,EXQUISITA LEMONIESX425G,2659.0,BIZCOCHUELOS P/PREPARAR
11619,102799,MOLINOS RIO DE LA PL,EXQUISITA TORTA CHIPS X500G,2675.0,BIZCOCHUELOS P/PREPARAR
1262,109224,VALENTE,VALENTE MADALENAS  X200GR,1655.0,BUDINES Y MAGDALENAS
1302,109431,VALENTE,VALENTE MADALENAS MARM.X200GR,1655.0,BUDINES Y MAGDALENAS
1219,108998,VALENTE,VALENTE MADALENAS RELL.D.LECHE X200GR,1655.0,BUDINES Y MAGDALENAS
1956,113042,LA VIRGINIA,CHOCOLINO CACAO FORT PLUS X180G,1085.0,CACAOS
1958,113050,LA VIRGINIA,CHOCOLINO CACAO FORT PLUS X360G,2150.0,CACAOS
295,100626,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X180G,1190.0,CACAOS
296,100627,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X360G,2170.0,CACAOS
6771,102631,PEPSICO DE ARGENTINA,TODDY CACAO BOLSA 180G,900.0,CACAOS
297,100634,INVENTARIABLES,TODDY EXTREMO CACAO 360 G,1795.0,CACAOS
299,100640,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SEL X100G,2395.0,CAFES
300,100641,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SELEC X170G,4100.0,CAFES
298,100639,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SELEC X50G,1259.0,CAFES
6596,102496,CABRALES S.A.,CABRALES CAFE SAQUITOS X18,3070.0,CAFES
10654,105456,INVENTARIABLES,DOLCA CAFE INST X 100G,4290.0,CAFES
18100,105873,INVENTARIABLES,DOLCA CAFE INST X170G,5880.0,CAFES
982,105455,INVENTARIABLES,DOLCA CAFE SUAVE INST X100G,4290.0,CAFES
596,105138,INVENTARIABLES,DOLCA CAFE SUAVE INST.X170G,5880.0,CAFES
4320,100656,LA VIRGINIA,KALMA CAFE INST X100G,4345.0,CAFES
4321,107740,LA VIRGINIA,LA MORENITA CAFE TORR INT SAQ X20,2890.0,CAFES
1785,112237,INVENTARIABLES,LA MORENITA CAFE TORR INT X500G,5690.0,CAFES
5314,113113,LA VIRGINIA,LA VIRGINIA CAFE INST SELEC X170G,7095.0,CAFES
1815,112327,LA VIRGINIA,LA VIRGINIA CAFE MOL EQUIL X500G,5730.0,CAFES
303,100668,LA VIRGINIA,LA VIRGINIA CAFE SAQUITOS X20,2950.0,CAFES
1129,107846,LA VIRGINIA,LA VIRGINIA CAPUCCHINO D/P X 275G,4930.0,CAFES
959,104991,LA VIRGINIA,LA VIRGINIA CAPUCCHINO LIGHT X100G,2450.0,CAFES
3692,110345,LA VIRGINIA,LA VIRGINIA FILTRO CAFE PAP N4 X40U,3130.0,CAFES
307,100685,INVENTARIABLES,KNORR CALDO GALLINA X6U,694.0,CALDOS
311,100690,INVENTARIABLES,MAGGI CALDO CARNE X12U,1210.0,CALDOS
312,100692,INVENTARIABLES,MAGGI CALDO GALLINA X12U,1210.0,CALDOS
313,100694,INVENTARIABLES,MAGGI CALDO VERDURA X12U,1210.0,CALDOS
1712,111853,INVENTARIABLES,GRANIX BOCADITOS CEREAL RELL CR AVELL X180G,1610.0,CEREALES
1713,111854,GRANIX,GRANIX BOCADITOS CEREAL RELL CREM FRUT X180G,1610.0,CEREALES
1709,111850,GRANIX,GRANIX CEREAL ARITOS C/MIEL X130G,960.0,CEREALES
1710,111851,PRECIOS JUSTOS,GRANIX CEREAL ARITOS FRUTALES X130,785.0,CEREALES
1707,111848,INVENTARIABLES,GRANIX CEREAL SKARCHITOS X240,1070.0,CEREALES
1705,111846,GRANIX,GRANIX COPOS DE MAIZ X160,784.0,CEREALES
8108,111847,INVENTARIABLES,GRANIX COPOS DE MAIZ X400,1505.0,CEREALES
1714,111855,PRECIOS JUSTOS,GRANIX GRANOLA CROCANTE X350,2120.0,CEREALES
10561,110091,ES.LAS MARIAS SACIFA,KELLOGGS ZUCARITAS X490G,2982.0,CEREALES
1565,111162,CAREAGA HNOS Y TEGLI,LA ABADIA AVENA INSTANTANEA 400G,1545.0,CEREALES
2050,113379,PEPSICO DE ARGENTINA,QUAKER AVENA TRAD CA/FE/ZN 550G,3470.0,CEREALES
1981,113178,PEPSICO DE ARGENTINA,QUAKER AVENA TRAD CA/FE/ZN X280G,2100.0,CEREALES
431,101151,VARIOS,SWIFT PATE LATA X90G,529.0,CONSERVAS DE CARNES
432,101154,INVENTARIABLES,SWIFT PICADILLO LATA X90G,529.0,CONSERVAS DE CARNES
849,103767,REGIONAL TRADE S.A.,BAHIA ATUN DESM ACEITE X170G,2400.0,CONSERVAS DE PESCADO
850,103768,REGIONAL TRADE S.A.,BAHIA ATUN DESM NATURAL X170G,2400.0,CONSERVAS DE PESCADO
917,104448,INVENTARIABLES,BAHIA ATUN LOMITOS E/ACEITE X170G,3550.0,CONSERVAS DE PESCADO
918,104449,INVENTARIABLES,BAHIA ATUN LOMITOS NATURAL 170G,3350.0,CONSERVAS DE PESCADO
1747,112058,REGIONAL TRADE S.A.,BAHIA CABALLA A/NATURAL X 380G,3450.0,CONSERVAS DE PESCADO
1752,112063,REGIONAL TRADE S.A.,BAHIA CABALLA E/ACEITE X380G,3450.0,CONSERVAS DE PESCADO
1973,113117,INVENTARIABLES,BAHIA SARDINAS AC/AGUA X125G,1950.0,CONSERVAS DE PESCADO
319,100719,ARCOR (SECOS),LA CAMPAGNOLA ATUN AC X170G,3500.0,CONSERVAS DE PESCADO
10618,100720,INVENTARIABLES,LA CAMPAGNOLA ATUN AC X300G,5500.0,CONSERVAS DE PESCADO
10545,100721,ARCOR (SECOS),LA CAMPAGNOLA ATUN NAT X170G,3500.0,CONSERVAS DE PESCADO
7399,100736,COPECA S.A.,PUGLISI ATUN ACEITE X170G,3710.0,CONSERVAS DE PESCADO
7400,100737,COPECA S.A.,PUGLISI ATUN NATURAL X170G,3850.0,CONSERVAS DE PESCADO
5518,100738,COPECA S.A.,PUGLISI CABALLA ACEITE X380G,2290.0,CONSERVAS DE PESCADO
7691,100739,COPECA S.A.,PUGLISI CABALLA NATURAL X380G,2570.0,CONSERVAS DE PESCADO
6938,111860,COPECA S.A.,PUGLISI SARDINAS E/ACEITE X170,2050.0,CONSERVAS DE PESCADO
8846,107647,FRUTOS DE CUYO S.A.,ARCOR JARDINERA C/LEGUMB X350G,345.0,CONSERVAS LEGUMBRES Y VEGETALES
9427,100575,VARIOS,INCA ARVEJAS X350G,489.0,CONSERVAS LEGUMBRES Y VEGETALES
9441,107024,ALIMENTOS PREMIUN S.,INCA CHOCLO GRANO AMARILLO X350G,1220.0,CONSERVAS LEGUMBRES Y VEGETALES
9428,101312,ALIMENTOS PREMIUN S.,INCA GARBANZOS LATA X350G,590.0,CONSERVAS LEGUMBRES Y VEGETALES
9430,102619,ALIMENTOS PREMIUN S.,INCA JARDINERA X350G,685.0,CONSERVAS LEGUMBRES Y VEGETALES
9431,102620,VARIOS,INCA LENTEJAS X350G,655.0,CONSERVAS LEGUMBRES Y VEGETALES
9429,102605,ALIMENTOS PREMIUN S.,INCA POROTO ALUBIA LATA X350G,585.0,CONSERVAS LEGUMBRES Y VEGETALES
6648,100576,FRUTOS DE CUYO S.A.,LA CAMPAGNOLA ARVEJA SECAS X350G,961.0,CONSERVAS LEGUMBRES Y VEGETALES
4436,111326,KRAFT FOODS (TERRABU,CHUKER EDULCORANTE LIQ X400CC,2655.0,EDULCORAN
4435,100799,KRAFT FOODS (TERRABU,CHUKER EDULCORANTE LIQUIDO X200CC,1675.0,EDULCORAN
8373,104008,EQUALSWEET,EQUAL SWEET EDULC SOB X100,2225.0,EDULCORAN
8372,104007,EQUALSWEET,EQUAL SWEET EDULC SOBRES X50U,1279.0,EDULCORAN
8739,112168,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE 1A10 SOB X100U,2259.0,EDULCORAN
10560,100801,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE LIQ 1A10 X250CC,1955.0,EDULCORAN
17968,100802,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE LIQ 1A10 X500CC,3050.0,EDULCORAN
335,100804,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE SOB 1A10 X50U,1415.0,EDULCORAN
336,100805,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE SWEET S X100U,2265.0,EDULCORAN
338,100807,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE LIQ X400CC,2880.0,EDULCORAN
339,100808,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE SOB X50U,1299.0,EDULCORAN
11159,100552,AGRO ACEITUNERA S.A.,NUCETE ACEITU VDE N5 FCO X200G,1849.0,ENCURTIDO
11158,100549,AGRO ACEITUNERA S.A.,NUCETE ACEITU VDE RELL FCO X200G,2195.0,ENCURTIDO
5818,102680,INVENTARIABLES,NUCETE ACEITUNAS DESC D/P X150G,1099.0,ENCURTIDO
5815,100547,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS DESC VDE FCO X160G,2025.0,ENCURTIDO
5816,100548,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS DESC VDE SACH X80G,750.0,ENCURTIDO
4998,110551,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS LIGHT NEGRAS DESC X180G,2315.0,ENCURTIDO
5826,113032,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS NEGRA EN ROD DP X150G,1239.0,ENCURTIDO
1696,100550,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS NEGRAS D/P X180G,1195.0,ENCURTIDO
5825,110556,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS PREMIUM DESC X180G,2425.0,ENCURTIDO
5824,110554,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS RELL C/ANCHOAS X120G,1345.0,ENCURTIDO
5819,102682,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS RELL D/P X180G,1350.0,ENCURTIDO
5823,110553,INVENTARIABLES,NUCETE ACEITUNAS RODAJAS D/P X150G,1199.0,ENCURTIDO
4995,102681,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS VDE NÂ°5 D/P X180G,1035.0,ENCURTIDO
6109,100554,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS VDE PREMIUM NÂ°7 X220G,2199.0,ENCURTIDO
5817,100553,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS VDE SACH X100G,680.0,ENCURTIDO
5058,105108,AGRO ACEITUNERA S.A.,NUCETE AJIES E/VINAGRE FCO X100G,2669.0,ENCURTIDO
711,102653,LA VIRGINIA,ALICANTE AJO TRITURADO X50G,1240.0,ESPECIAS/CONDIMENTOS
4483,100853,LA VIRGINIA,ALICANTE AZAFRAN X2G,2085.0,ESPECIAS/CONDIMENTOS
1432,110266,LA VIRGINIA,ALICANTE BICARBONATO X50G,430.0,ESPECIAS/CONDIMENTOS
5396,112979,LA VIRGINIA,ALICANTE CEBOLLA DESHID X50G,1885.0,ESPECIAS/CONDIMENTOS
1424,110199,LA VIRGINIA,ALICANTE CHIMICHURRI X 25G,710.0,ESPECIAS/CONDIMENTOS
347,100856,LA VIRGINIA,ALICANTE CHIMICHURRI X50G,1310.0,ESPECIAS/CONDIMENTOS
17962,100858,LA VIRGINIA,ALICANTE COMINO MOLIDO X25G,1250.0,ESPECIAS/CONDIMENTOS
8883,110263,LA VIRGINIA,ALICANTE COND P/PESCADO X 25G,820.0,ESPECIAS/CONDIMENTOS
349,100859,LA VIRGINIA,ALICANTE CONDIMENTO ARROZ X25G,775.0,ESPECIAS/CONDIMENTOS
1435,110340,LA VIRGINIA,ALICANTE CONDIMENTO EMP/RELL X25G,915.0,ESPECIAS/CONDIMENTOS
1430,110262,LA VIRGINIA,ALICANTE CONDIMENTO P/CARNES X 25G,959.0,ESPECIAS/CONDIMENTOS
1148,108092,LA VIRGINIA,ALICANTE CONDIMENTO P/MILANESA 25G,720.0,ESPECIAS/CONDIMENTOS
350,100860,LA VIRGINIA,ALICANTE CONDIMENTO P/PIZZA X25G,540.0,ESPECIAS/CONDIMENTOS
1147,108091,LA VIRGINIA,ALICANTE CONDIMENTO TUCO/GUISO X25G,600.0,ESPECIAS/CONDIMENTOS
4743,110198,LA VIRGINIA,ALICANTE LAUREL EN HOJA X10G,1090.0,ESPECIAS/CONDIMENTOS
961,104996,LA VIRGINIA,ALICANTE LAUREL TRITURADO X25G,1030.0,ESPECIAS/CONDIMENTOS
352,100863,LA VIRGINIA,ALICANTE NUEZ MOSCADA NA INT X25G,1870.0,ESPECIAS/CONDIMENTOS
1425,110200,LA VIRGINIA,ALICANTE OREGANO X 50G,1360.0,ESPECIAS/CONDIMENTOS
353,100864,LA VIRGINIA,ALICANTE OREGANO X25G,745.0,ESPECIAS/CONDIMENTOS
5392,100865,LA VIRGINIA,ALICANTE PEREJIL X25G,940.0,ESPECIAS/CONDIMENTOS
354,100866,LA VIRGINIA,ALICANTE PIMENTON X25G,625.0,ESPECIAS/CONDIMENTOS
1431,110265,LA VIRGINIA,ALICANTE PIMIENTA BCA/GNO X25G,970.0,ESPECIAS/CONDIMENTOS
355,100867,LA VIRGINIA,ALICANTE PIMIENTA BCA/MOL X25G,1050.0,ESPECIAS/CONDIMENTOS
1428,110259,LA VIRGINIA,ALICANTE PIMIENTA NEG/GNO X25G,810.0,ESPECIAS/CONDIMENTOS
962,104997,LA VIRGINIA,ALICANTE PIMIENTA NEG/MOL X25G,795.0,ESPECIAS/CONDIMENTOS
1427,110258,LA VIRGINIA,ALICANTE PROVENZAL X25G,750.0,ESPECIAS/CONDIMENTOS
356,100868,LA VIRGINIA,ALICANTE PROVENZAL X50G,1370.0,ESPECIAS/CONDIMENTOS
5394,110341,LA VIRGINIA,ALICANTE ROMERO X15G,530.0,ESPECIAS/CONDIMENTOS
2013,113257,LA VIRGINIA,ALICANTE SABORIZANTE CARNE PIMENTON X30G,1970.0,ESPECIAS/CONDIMENTOS
2012,113256,LA VIRGINIA,ALICANTE SABORIZANTE HORNO POLLO F/HIERB,1970.0,ESPECIAS/CONDIMENTOS
4485,111026,LA VIRGINIA,ALICANTE TOMILLO X15G,565.0,ESPECIAS/CONDIMENTOS
5588,102881,COMPANIA INTRODUCTOR,DOS ANCLAS ALBAHACA X35G,1639.0,ESPECIAS/CONDIMENTOS
10019,104124,COMPANIA INTRODUCTOR,DOS ANCLAS COND P/CHIMICHURRI X20G,1369.0,ESPECIAS/CONDIMENTOS
10017,102663,COMPANIA INTRODUCTOR,DOS ANCLAS NUEZ MOS/MOLIDAX25G,2560.0,ESPECIAS/CONDIMENTOS
343,100831,COMPANIA INTRODUCTOR,DOS ANCLAS OREGANO X25G,1179.0,ESPECIAS/CONDIMENTOS
10018,102880,COMPANIA INTRODUCTOR,DOS ANCLAS PIM NEGRA MOL X25G,1410.0,ESPECIAS/CONDIMENTOS
10016,100833,PRECIOS JUSTOS,DOS ANCLAS PIMIENTA BCA X25G,1489.0,ESPECIAS/CONDIMENTOS
1769,112178,INVENTARIABLES,KNORR SAZONADOR HOR CAR/CEB/AJO X21G,789.0,ESPECIAS/CONDIMENTOS
1952,113020,INVENTARIABLES,KNORR SAZONADOR HOR POLL/CRIO X25G,789.0,ESPECIAS/CONDIMENTOS
1748,112059,REGIONAL TRADE S.A.,BAHIA FRUTILLA ENT.E/ALMIBAR 850GR,3825.0,FRUTA CONSERVA
1749,112060,REGIONAL TRADE S.A.,BAHIA PULPA ANANA X900G,2950.0,FRUTA CONSERVA
1750,112061,REGIONAL TRADE S.A.,BAHIA PULPA DURAZNO X900G,3300.0,FRUTA CONSERVA
1751,112062,REGIONAL TRADE S.A.,BAHIA PULPA FRUTILLA X900GR,3479.0,FRUTA CONSERVA
6125,113070,MOLTO S.A,MOLTO ANANA E/RODAJAS 850 GR,6160.0,FRUTA CONSERVA
331,100791,MOLTO S.A,MOLTO COCTEL DE FRUTAS 820G,2710.0,FRUTA CONSERVA
332,100793,MOLTO S.A,MOLTO DURAZNOS E/MITADES 820G,1825.0,FRUTA CONSERVA
5978,103747,CEREALKO S.A.,ARROCITAS GALLETITAS 3CEREALES X101G,855.0,GALLETAS / TOSTADAS / GRISINES
387,100969,CEREALKO S.A.,ARROCITAS GALLETITAS ARROZ C/S X101G,855.0,GALLETAS / TOSTADAS / GRISINES
1652,111628,CEREALKO S.A.,ARROCITAS GALLETITAS ARROZ S/S X101GR,855.0,GALLETAS / TOSTADAS / GRISINES
4902,110560,EL ABASTECEDOR,CEREALITAS TOSTADAS ARROZ X160,999.0,GALLETAS / TOSTADAS / GRISINES
1475,110560,EL ABASTECEDOR,CEREALITAS TOSTADAS ARROZ X160,999.0,GALLETAS / TOSTADAS / GRISINES
382,100955,INVENTARIABLES,CRIOLLITAS GALL 3U X100G,925.0,GALLETAS / TOSTADAS / GRISINES
385,100962,VARIOS,EXPRESS GALLETITAS X103G,620.0,GALLETAS / TOSTADAS / GRISINES
4692,113712,PRECIOS JUSTOS,GRANIX GALLETITAS CKACKERS S/SAL TRIP.X555G,2010.0,GALLETAS / TOSTADAS / GRISINES
2117,113711,GRANIX,GRANIX GALLETITAS CRAKERS SIN SAL X185G,710.0,GALLETAS / TOSTADAS / GRISINES
1618,111480,GRANIX,GRANIX GALLETITAS SALVADO X240GR,925.0,GALLETAS / TOSTADAS / GRISINES
6907,108494,BAGLEY ARGENTINA S.A,HOGAREÃA GALLE 7 SEMILLAS X189GR,880.0,GALLETAS / TOSTADAS / GRISINES
1316,109522,LEIVA CRONI,LEIVA GALLETITAS SANDWICH X 330 GRS,949.0,GALLETAS / TOSTADAS / GRISINES
5358,100965,CEREALKO S.A.,MACROBIOTICA GALLETAS ARROZ C/SAL X102G,819.0,GALLETAS / TOSTADAS / GRISINES
5359,100966,CEREALKO S.A.,MACROBIOTICAS GALLETAS ARROZ DCE X102G,819.0,GALLETAS / TOSTADAS / GRISINES
5360,100967,CEREALKO S.A.,MACROBIOTICAS GALLETAS ARROZ S/SAL X102G,819.0,GALLETAS / TOSTADAS / GRISINES
990,105530,RIERA,RIERA TOSTADAS DCES. CLASICA X200GS,695.0,GALLETAS / TOSTADAS / GRISINES
8125,111821,INVENTARIABLES,RIERA TOSTADAS INTEGRAL X200,899.0,GALLETAS / TOSTADAS / GRISINES
1223,109004,RIERA,RIERA TOSTADAS LIGHT 0% X200GR,1099.0,GALLETAS / TOSTADAS / GRISINES
1263,109225,INVENTARIABLES,RIERA TOSTADAS MESA CLASICA X200G,899.0,GALLETAS / TOSTADAS / GRISINES
1222,109002,RIERA,RIERA TOSTADAS SIN SAL X200G,899.0,GALLETAS / TOSTADAS / GRISINES
1112,107518,VARIOS,SERRANAS SANDWICH GALL X336GR,1270.0,GALLETAS / TOSTADAS / GRISINES
7341,111468,PRECIOS JUSTOS,TRAVIATA GALLETITAS 5U X505GR,1750.0,GALLETAS / TOSTADAS / GRISINES
4750,103716,BAGLEY ARGENTINA S.A,AMOR GALLETITAS X108GR,895.0,GALLETITAS DULCES
5683,107505,BAGLEY ARGENTINA S.A,ARCOR GALLETITAS TORT.CHOCO X125GR,845.0,GALLETITAS DULCES
875,103981,PRECIOS JUSTOS,BAGLEY GALLETITAS SURTIDO X398GR,1699.0,GALLETITAS DULCES
2147,113782,INVENTARIABLES,BAY BISCUIT GALLETITAS X142GR,1015.0,GALLETITAS DULCES
380,100952,INVENTARIABLES,CHOCOLINAS GALL X150G,990.0,GALLETITAS DULCES
381,100953,PRECIOS JUSTOS,CHOCOLINAS GALL X250G,975.0,GALLETITAS DULCES
5693,100954,PRECIOS JUSTOS,COQUITAS GALL X157G,1010.0,GALLETITAS DULCES
384,100961,BAGLEY ARGENTINA S.A,DIVERSION GALL SURTIDO X398G,1299.0,GALLETITAS DULCES
721,102773,EL ABASTECEDOR,DON SATUR BIZCOCHOS DULCE X200G,575.0,GALLETITAS DULCES
6212,109005,INVENTARIABLES,DON SATUR BIZCOCHOS NEGRITAS 200G,575.0,GALLETITAS DULCES
744,102935,EL ABASTECEDOR,DUQUESA GALLETITAS 115G,810.0,GALLETITAS DULCES
1335,109678,FACHITAS,FACHITAS MINITAPITAS X400 GR,1715.0,GALLETITAS DULCES
5684,112953,"ARCOR (GOLOSINAS, CH",FORMIS GALL.VAI.RELL.CHOC.102GR,780.0,GALLETITAS DULCES
5696,112376,ARCOR (SECOS),FORMIS GALLE VAI/FRUT X108GR,780.0,GALLETITAS DULCES
1344,109775,PRECIOS JUSTOS,FRUTIGRAN GALLETITAS AVE/PASAS X250G,1220.0,GALLETITAS DULCES
1346,109777,PRECIOS JUSTOS,FRUTIGRAN GALLETITAS C/CHIPS X250G,1320.0,GALLETITAS DULCES
1345,109776,PRECIOS JUSTOS,FRUTIGRAN GALLETITAS SALV.DCE.X250G,985.0,GALLETITAS DULCES
1601,111348,GRANIX,FRUTIGRAN GALLETITAS SEM.CHIA/LINO X240G,1190.0,GALLETITAS DULCES
1557,111099,GRANIX,FRUTIGRAN GALLETITAS SES/AMA/GIR.X260G,1190.0,GALLETITAS DULCES
714,102753,HOJALMAR S.A.,HOJALMAR GALLETITAS LARGUITA LITOGR.X150G,719.0,GALLETITAS DULCES
964,105007,HOJALMAR S.A.,HOJALMAR GALLETITAS LARGUITA LITOGR.X250G,1175.0,GALLETITAS DULCES
6744,113884,HOJALMAR S.A.,HOJALMAR GALLETITAS PALMERAS X150G,839.0,GALLETITAS DULCES
715,102754,HOJALMAR S.A.,HOJALMAR GALLETITAS TRIANG.LITOGR.X150G,719.0,GALLETITAS DULCES
963,105006,HOJALMAR S.A.,HOJALMAR GALLETITAS TRIANG.LITOGR.X250G,1175.0,GALLETITAS DULCES
1694,111819,KOKIS,KOKIS GALLETITAS CAÃONCITOS MEMB.500,1495.0,GALLETITAS DULCES
1695,111820,KOKIS,KOKIS GALLETITAS MEMBRILLITOS 500,1495.0,GALLETITAS DULCES
386,100964,VARIOS,LINCOLN GALLETITAS X153G,599.0,GALLETITAS DULCES
7383,111107,BAGLEY ARGENTINA S.A,MANA GALL.CHOC.RELL.VAIN X152GR,1050.0,GALLETITAS DULCES
